customer_number,offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,customers_balance_view
10470,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,No,1106.5,1580.0,1444.0,926.0,476.0,Q3
10471,No,Cash Back,Postcard,High,1,No,High,2,1,4,No,1142.0,873.0,1577.0,1561.0,557.0,Q3
10472,No,Cash Back,Postcard,High,1,No,Low,1,1,2,Yes,966.25,1961.0,1122.0,555.0,227.0,Q3
10473,No,Air Miles,Letter,Low,1,Yes,High,3,1,4,Yes,265.0,97.0,484.0,414.0,65.0,Q2
10474,No,Cash Back,Postcard,Medium,2,No,High,1,2,4,Yes,1412.0,1257.0,894.0,1722.0,1775.0,Q3
10475,No,Air Miles,Letter,Medium,2,No,Low,2,1,3,No,1116.75,584.0,514.0,1684.0,1685.0,Q3
10476,No,Air Miles,Letter,Medium,1,Yes,High,1,1,4,Yes,2430.0,2435.0,2234.0,2576.0,2475.0,Q4
10477,No,Points,Letter,Medium,1,No,Low,3,1,4,Yes,805.75,501.0,838.0,1338.0,546.0,Q2
10478,No,Air Miles,Postcard,Medium,2,No,High,1,1,2,Yes,1265.25,1286.0,1788.0,1078.0,909.0,Q3
10479,No,Cash Back,Postcard,High,1,No,Medium,3,1,5,Yes,1215.75,1649.0,1611.0,874.0,729.0,Q3
10480,No,Air Miles,Postcard,Medium,1,No,High,2,3,4,Yes,972.75,703.0,608.0,919.0,1661.0,Q3
10481,No,Cash Back,Letter,High,1,No,High,1,1,6,Yes,1463.5,492.0,1548.0,2056.0,1758.0,Q3
10482,No,Air Miles,Postcard,Medium,1,No,Low,2,1,5,Yes,736.75,782.0,660.0,693.0,812.0,Q2
10483,No,Cash Back,Letter,Medium,1,No,Low,3,2,3,Yes,699.75,183.0,419.0,1486.0,711.0,Q2
10484,No,Air Miles,Letter,Medium,1,No,Low,1,1,4,Yes,1016.5,1660.0,1488.0,694.0,224.0,Q3
10485,No,Cash Back,Letter,Medium,1,Yes,Low,2,1,3,No,1757.5,1899.0,1875.0,1606.0,1650.0,Q4
10486,No,Points,Postcard,Medium,1,Yes,Medium,1,1,4,Yes,815.75,120.0,658.0,1252.0,1233.0,Q2
10487,No,Points,Postcard,Medium,1,No,High,1,2,3,Yes,813.25,1453.0,992.0,596.0,212.0,Q2
10488,No,Points,Postcard,Medium,1,No,Low,2,1,4,No,1035.25,360.0,1813.0,1273.0,695.0,Q3
10489,No,Cash Back,Letter,Medium,1,No,Low,3,1,3,Yes,926.25,1701.0,1114.0,574.0,316.0,Q2
10490,No,Air Miles,Postcard,Low,1,No,Medium,1,1,6,Yes,1149.0,429.0,1098.0,2183.0,886.0,Q3
10491,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,1051.25,1859.0,1305.0,749.0,292.0,Q3
10492,No,Cash Back,Postcard,Low,1,No,High,1,1,2,Yes,874.0,922.0,938.0,642.0,994.0,Q2
10493,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,3,No,1243.75,1357.0,1199.0,1613.0,806.0,Q3
10494,No,Cash Back,Postcard,Medium,3,No,High,1,1,4,No,973.0,2146.0,937.0,445.0,364.0,Q3
10495,No,Air Miles,Letter,Medium,1,No,Medium,2,1,5,Yes,1125.75,487.0,1356.0,1262.0,1398.0,Q3
10496,Yes,Air Miles,Postcard,Medium,2,No,Low,2,1,4,No,1203.0,440.0,1584.0,1915.0,873.0,Q3
10497,No,Cash Back,Letter,Low,1,No,Medium,3,2,2,Yes,682.5,524.0,849.0,632.0,725.0,Q2
10498,No,Cash Back,Letter,Low,1,No,Low,1,2,3,Yes,1009.25,1764.0,1293.0,559.0,421.0,Q3
10499,No,Points,Letter,Medium,1,No,High,1,1,4,Yes,813.5,623.0,869.0,865.0,897.0,Q2
10500,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,6,Yes,1141.5,233.0,1162.0,1457.0,1714.0,Q3
10501,No,Air Miles,Postcard,Medium,1,No,High,1,1,5,Yes,800.25,820.0,911.0,598.0,872.0,Q2
10502,No,Air Miles,Letter,High,2,No,Low,2,2,3,Yes,1066.25,1867.0,1337.0,987.0,74.0,Q3
10503,No,Air Miles,Letter,Medium,2,No,Medium,1,1,3,No,1419.75,1147.0,1396.0,1940.0,1196.0,Q3
10504,No,Air Miles,Postcard,Low,2,No,Low,2,3,4,No,920.5,1357.0,896.0,1296.0,133.0,Q2
10505,No,Air Miles,Postcard,High,2,No,Medium,2,1,2,Yes,1020.0,1030.0,546.0,1347.0,1157.0,Q3
10506,No,Points,Postcard,Medium,1,No,High,2,2,2,Yes,756.25,809.0,561.0,916.0,739.0,Q2
10507,No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,No,1012.5,58.0,1006.0,1475.0,1511.0,Q3
10508,No,Points,Postcard,High,1,No,High,2,1,3,Yes,1165.5,342.0,1738.0,1885.0,697.0,Q3
10509,No,Cash Back,Letter,High,1,No,High,2,2,3,Yes,225.0,159.0,255.0,476.0,10.0,Q1
10510,No,Air Miles,Letter,High,1,Yes,Low,2,1,4,Yes,1219.75,266.0,1244.0,1420.0,1949.0,Q3
10511,Yes,Air Miles,Postcard,Low,1,No,Low,4,1,4,Yes,806.5,245.0,1102.0,1315.0,564.0,Q2
10512,No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,1066.75,1899.0,1316.0,828.0,224.0,Q3
10513,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,Yes,977.0,303.0,1172.0,1509.0,924.0,Q3
10514,No,Cash Back,Postcard,Medium,1,No,High,2,2,4,Yes,1210.5,774.0,1297.0,1385.0,1386.0,Q3
10515,No,Air Miles,Letter,High,1,No,Medium,3,2,4,Yes,795.0,336.0,819.0,1445.0,580.0,Q2
10516,No,Air Miles,Postcard,High,1,No,Low,1,1,5,Yes,1043.75,300.0,868.0,1120.0,1887.0,Q3
10517,No,Points,Postcard,Medium,1,No,High,2,1,4,Yes,1109.0,1212.0,1551.0,667.0,1006.0,Q3
10518,No,Points,Letter,Medium,1,Yes,Medium,1,1,2,Yes,877.75,1395.0,854.0,954.0,308.0,Q2
10519,No,Points,Letter,Medium,1,No,Medium,2,2,6,Yes,365.25,432.0,302.0,368.0,359.0,Q2
10520,No,Cash Back,Letter,Medium,2,No,High,1,2,3,Yes,1315.0,985.0,1693.0,1859.0,723.0,Q3
10521,No,Cash Back,Letter,Medium,1,No,Medium,3,1,5,Yes,1139.75,739.0,1039.0,1998.0,783.0,Q3
10522,No,Points,Letter,Medium,1,No,Low,2,1,3,Yes,726.25,725.0,981.0,526.0,673.0,Q2
10523,No,Cash Back,Letter,Medium,1,No,High,2,1,3,Yes,1014.0,319.0,1324.0,967.0,1446.0,Q3
10524,No,Cash Back,Letter,Low,1,No,Low,3,1,3,No,228.5,18.0,460.0,16.0,420.0,Q1
10525,No,Points,Letter,Low,2,Yes,Medium,3,1,2,Yes,728.0,403.0,440.0,1250.0,819.0,Q2
10526,No,Cash Back,Postcard,Medium,2,No,Medium,3,1,4,Yes,1199.75,766.0,585.0,1987.0,1461.0,Q3
10527,No,Cash Back,Letter,Medium,1,No,Low,3,1,4,Yes,1675.25,1481.0,1223.0,2230.0,1767.0,Q3
10528,No,Air Miles,Letter,Medium,1,No,High,1,2,5,No,999.0,1950.0,1016.0,923.0,107.0,Q3
10529,No,Cash Back,Letter,High,1,Yes,Low,2,1,2,Yes,301.25,132.0,393.0,388.0,292.0,Q2
10530,No,Points,Postcard,Medium,2,No,Low,2,1,3,No,1068.0,1890.0,1176.0,999.0,207.0,Q3
10531,No,Points,Postcard,Medium,1,No,Medium,1,1,4,No,957.0,1403.0,1169.0,739.0,517.0,Q3
10532,No,Points,Letter,Low,2,No,High,2,1,4,Yes,1017.5,1856.0,1261.0,795.0,158.0,Q3
10533,No,Air Miles,Postcard,Low,1,No,Medium,3,2,3,Yes,998.0,692.0,908.0,1843.0,549.0,Q3
10534,No,Points,Letter,Low,1,Yes,Low,1,2,1,No,1200.25,1037.0,1129.0,1175.0,1460.0,Q3
10535,No,Air Miles,Letter,High,1,No,High,2,1,2,No,620.25,622.0,723.0,503.0,633.0,Q2
10536,No,Cash Back,Postcard,Medium,2,No,Medium,1,1,3,Yes,653.0,727.0,555.0,567.0,763.0,Q2
10537,No,Points,Postcard,Low,1,No,Medium,2,1,5,Yes,1320.25,956.0,820.0,1756.0,1749.0,Q3
10538,No,Cash Back,Postcard,Medium,1,Yes,Medium,3,1,1,Yes,1157.5,389.0,1230.0,2263.0,748.0,Q3
10539,No,Cash Back,Letter,Medium,2,No,Medium,1,1,4,Yes,274.5,389.0,193.0,157.0,359.0,Q2
10540,No,Points,Postcard,Medium,1,No,Low,1,1,3,No,692.5,841.0,620.0,530.0,779.0,Q2
10541,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,393.5,492.0,136.0,447.0,499.0,Q2
10542,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,Yes,429.5,438.0,413.0,390.0,477.0,Q2
10543,No,Cash Back,Letter,Medium,2,No,Low,3,1,5,Yes,1232.5,733.0,1684.0,946.0,1567.0,Q3
10544,No,Air Miles,Postcard,Low,1,No,Medium,3,1,3,Yes,1120.75,234.0,1683.0,1681.0,885.0,Q3
10545,No,Air Miles,Letter,High,1,No,High,2,1,2,No,1128.75,777.0,820.0,1963.0,955.0,Q3
10546,No,Air Miles,Postcard,Medium,2,Yes,Low,3,1,3,No,1721.5,1771.0,1953.0,1533.0,1629.0,Q4
10547,No,Cash Back,Postcard,High,1,No,Medium,3,1,3,Yes,877.5,152.0,944.0,1841.0,573.0,Q2
10548,No,Points,Postcard,High,1,No,Low,2,1,4,No,1095.75,1606.0,1366.0,916.0,495.0,Q3
10549,No,Points,Letter,Medium,1,No,Low,2,1,3,No,865.75,322.0,791.0,1140.0,1210.0,Q2
10550,No,Air Miles,Letter,Medium,2,No,High,1,2,5,No,1373.25,703.0,1747.0,2070.0,973.0,Q3
10551,No,Cash Back,Postcard,Medium,1,No,High,2,1,4,No,1333.25,798.0,1335.0,1340.0,1860.0,Q3
10552,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,1514.0,1382.0,1604.0,1579.0,1491.0,Q3
10553,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,Yes,958.0,1227.0,1219.0,1271.0,115.0,Q3
10554,No,Points,Postcard,Low,1,No,Medium,2,1,2,Yes,1252.75,802.0,1563.0,2031.0,615.0,Q3
10555,Yes,Cash Back,Postcard,Medium,1,No,Low,1,3,4,No,1044.5,1932.0,1242.0,845.0,159.0,Q3
10556,No,Points,Postcard,Medium,1,No,Medium,2,1,4,Yes,1199.0,232.0,1174.0,1392.0,1998.0,Q3
10557,No,Points,Postcard,Low,1,No,Medium,2,2,4,No,1386.25,898.0,1316.0,1298.0,2033.0,Q3
10558,No,Cash Back,Letter,Low,1,No,Medium,2,1,3,No,988.25,190.0,841.0,1875.0,1047.0,Q3
10559,No,Cash Back,Letter,Medium,2,No,Low,1,1,5,Yes,1030.0,546.0,1103.0,1844.0,627.0,Q3
10560,No,Cash Back,Postcard,High,2,No,Low,3,1,4,No,1041.75,1840.0,1140.0,918.0,269.0,Q3
10561,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,Yes,772.5,562.0,853.0,886.0,789.0,Q2
10562,No,Points,Letter,Low,1,No,Low,1,1,5,No,412.0,456.0,465.0,425.0,302.0,Q2
10563,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,4,Yes,205.5,320.0,280.0,9.0,213.0,Q1
10564,No,Points,Letter,Low,1,No,High,1,1,4,No,1006.75,1380.0,1590.0,421.0,636.0,Q3
10565,No,Points,Postcard,High,1,No,High,2,1,3,Yes,1022.5,1504.0,1475.0,805.0,306.0,Q3
10566,No,Points,Letter,Low,1,No,High,2,1,4,No,1002.0,1706.0,1117.0,884.0,301.0,Q3
10567,No,Points,Letter,High,1,No,Medium,2,1,4,Yes,1018.0,812.0,1275.0,813.0,1172.0,Q3
10568,No,Points,Letter,High,2,Yes,Low,1,2,4,Yes,184.5,225.0,246.0,60.0,207.0,Q1
10569,No,Air Miles,Postcard,Medium,1,Yes,High,2,1,1,Yes,912.0,173.0,817.0,1671.0,987.0,Q2
10570,No,Air Miles,Postcard,High,1,No,Medium,2,1,2,Yes,280.25,297.0,114.0,459.0,251.0,Q2
10571,No,Air Miles,Postcard,Medium,1,No,High,2,1,3,Yes,1255.75,725.0,409.0,2291.0,1598.0,Q3
10572,No,Points,Letter,Medium,1,No,Medium,1,1,2,Yes,980.25,142.0,1187.0,879.0,1713.0,Q3
10573,No,Points,Letter,Medium,1,No,Low,3,1,2,No,1185.75,386.0,1515.0,1710.0,1132.0,Q3
10574,No,Air Miles,Letter,Medium,2,No,Medium,1,1,3,No,1046.75,757.0,1347.0,1233.0,850.0,Q3
10575,No,Air Miles,Letter,Low,1,No,High,1,2,5,Yes,855.75,1296.0,829.0,491.0,807.0,Q2
10576,No,Air Miles,Postcard,Medium,2,No,High,3,1,4,No,1848.75,1765.0,1988.0,1875.0,1767.0,Q4
10577,No,Points,Letter,Medium,3,No,High,1,1,2,Yes,2609.5,2310.0,3421.0,2802.0,1905.0,Q4
10578,No,Air Miles,Letter,Medium,1,No,High,1,3,2,Yes,1321.25,919.0,989.0,1577.0,1800.0,Q3
10579,No,Points,Postcard,High,1,No,Medium,1,1,3,No,1375.25,846.0,1449.0,2075.0,1131.0,Q3
10580,No,Cash Back,Letter,High,2,No,Low,2,1,4,Yes,1183.0,784.0,1271.0,1700.0,977.0,Q3
10581,No,Cash Back,Postcard,Medium,1,No,High,1,1,3,No,577.75,651.0,518.0,595.0,547.0,Q2
10582,No,Air Miles,Postcard,High,2,No,High,1,1,4,No,324.75,400.0,338.0,185.0,376.0,Q2
10583,No,Points,Letter,High,1,No,Medium,1,1,4,No,1124.25,1647.0,1417.0,806.0,627.0,Q3
10584,No,Points,Letter,High,1,No,Medium,1,2,3,Yes,988.5,333.0,566.0,1500.0,1555.0,Q3
10585,No,Points,Postcard,Low,1,Yes,Medium,2,1,4,Yes,843.0,155.0,1296.0,1206.0,715.0,Q2
10586,No,Air Miles,Postcard,Low,1,Yes,Medium,1,1,3,Yes,771.5,870.0,731.0,843.0,642.0,Q2
10587,Yes,Points,Postcard,Low,1,Yes,Low,3,2,5,Yes,326.75,174.0,402.0,336.0,395.0,Q2
10588,No,Cash Back,Letter,Medium,1,No,High,3,1,4,No,1310.25,836.0,1231.0,1973.0,1201.0,Q3
10589,No,Air Miles,Letter,Medium,1,No,High,2,1,4,No,256.0,228.0,480.0,254.0,62.0,Q2
10590,No,Points,Letter,Medium,1,Yes,High,2,2,5,Yes,1370.0,1998.0,1364.0,1216.0,902.0,Q3
10591,No,Cash Back,Postcard,Medium,1,No,High,2,1,2,No,947.0,1730.0,1306.0,655.0,97.0,Q3
10592,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,1244.25,914.0,1556.0,1822.0,685.0,Q3
10593,No,Points,Letter,Medium,1,No,Medium,1,1,5,Yes,1096.5,810.0,1291.0,1842.0,443.0,Q3
10594,No,Points,Letter,Medium,2,Yes,Low,1,1,4,No,235.0,284.0,177.0,192.0,287.0,Q1
10595,No,Points,Letter,Medium,1,No,High,3,1,5,Yes,1055.25,182.0,1372.0,1026.0,1641.0,Q3
10596,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,864.5,752.0,964.0,973.0,769.0,Q2
10597,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,4,Yes,918.75,431.0,417.0,2263.0,564.0,Q2
10598,No,Air Miles,Postcard,Medium,1,Yes,Low,3,1,4,Yes,1145.75,1816.0,1703.0,815.0,249.0,Q3
10599,No,Cash Back,Postcard,Medium,1,No,Low,2,1,2,Yes,798.25,307.0,449.0,1310.0,1127.0,Q2
10600,No,Points,Letter,Medium,1,No,Low,1,1,3,Yes,710.0,508.0,932.0,774.0,626.0,Q2
10601,No,Points,Letter,Low,1,Yes,Low,2,1,4,Yes,1164.0,2181.0,1490.0,814.0,171.0,Q3
10602,No,Points,Letter,Low,1,No,Medium,1,2,4,No,1449.5,1013.0,1341.0,1602.0,1842.0,Q3
10603,No,Points,Letter,Low,1,No,Low,2,1,4,Yes,936.75,417.0,1039.0,1646.0,645.0,Q2
10604,No,Cash Back,Letter,Medium,1,No,Low,2,2,3,Yes,1397.75,1908.0,1693.0,1048.0,942.0,Q3
10605,No,Points,Postcard,High,2,No,High,1,1,3,Yes,738.75,645.0,879.0,738.0,693.0,Q2
10606,No,Air Miles,Letter,Medium,1,No,Medium,3,1,6,Yes,1172.0,254.0,1376.0,1834.0,1224.0,Q3
10607,No,Points,Postcard,Low,1,No,High,4,1,4,No,1118.75,136.0,679.0,1729.0,1931.0,Q3
10608,No,Points,Postcard,Medium,1,Yes,Medium,2,1,2,No,1364.75,261.0,1739.0,2233.0,1226.0,Q3
10609,No,Points,Postcard,High,3,Yes,Medium,2,1,3,Yes,1035.0,730.0,1492.0,1354.0,564.0,Q3
10610,No,Points,Postcard,Medium,1,No,Medium,1,1,4,Yes,960.5,1328.0,1190.0,537.0,787.0,Q3
10611,No,Points,Postcard,Medium,1,No,High,2,1,5,Yes,792.0,834.0,833.0,932.0,569.0,Q2
10612,No,Cash Back,Postcard,Low,1,No,Medium,3,1,4,Yes,855.0,1752.0,1107.0,527.0,34.0,Q2
10613,No,Points,Postcard,High,1,Yes,Medium,1,1,5,No,303.25,3.0,347.0,459.0,404.0,Q2
10614,No,Cash Back,Postcard,High,1,No,Low,1,2,4,Yes,1269.25,1938.0,1652.0,773.0,714.0,Q3
10615,No,Points,Postcard,Medium,1,No,High,1,1,3,Yes,1071.25,795.0,748.0,889.0,1853.0,Q3
10616,No,Air Miles,Letter,Medium,1,No,Low,3,1,4,Yes,1218.5,780.0,1125.0,1765.0,1204.0,Q3
10617,No,Points,Letter,Low,1,No,High,3,1,2,Yes,1003.25,1781.0,1143.0,932.0,157.0,Q3
10618,No,Air Miles,Letter,Low,2,No,High,1,3,3,Yes,1183.5,882.0,995.0,1621.0,1236.0,Q3
10619,No,Cash Back,Letter,Medium,1,No,High,2,1,5,Yes,1020.0,325.0,1427.0,1639.0,689.0,Q3
10620,No,Cash Back,Postcard,Low,1,No,Medium,2,2,3,Yes,798.25,775.0,935.0,977.0,506.0,Q2
10621,No,Cash Back,Postcard,High,2,No,Low,1,1,4,Yes,1077.75,2035.0,870.0,1096.0,310.0,Q3
10622,No,Cash Back,Postcard,Low,1,No,Medium,2,1,5,No,1236.0,2111.0,1330.0,649.0,854.0,Q3
10623,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,No,942.0,959.0,518.0,1043.0,1248.0,Q3
10624,No,Points,Letter,Medium,1,No,Low,1,1,6,Yes,1391.5,1448.0,1745.0,1377.0,996.0,Q3
10625,No,Cash Back,Letter,Low,1,No,Medium,1,1,1,No,948.5,1655.0,1413.0,505.0,221.0,Q3
10626,No,Points,Postcard,Low,1,No,High,2,1,2,Yes,1152.25,1804.0,1440.0,942.0,423.0,Q3
10627,No,Cash Back,Postcard,Medium,2,No,Medium,4,1,4,Yes,1211.75,1091.0,658.0,2002.0,1096.0,Q3
10628,No,Air Miles,Postcard,Medium,1,No,Medium,3,1,4,No,929.0,1652.0,1331.0,714.0,19.0,Q2
10629,No,Cash Back,Postcard,High,1,Yes,Medium,2,1,6,No,166.25,63.0,469.0,62.0,71.0,Q1
10630,No,Air Miles,Letter,High,1,Yes,Low,3,2,2,No,267.25,254.0,428.0,84.0,303.0,Q2
10631,No,Points,Postcard,Medium,1,No,High,3,1,2,Yes,1057.0,1985.0,1499.0,585.0,159.0,Q3
10632,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,1053.5,1860.0,1349.0,852.0,153.0,Q3
10633,No,Cash Back,Postcard,Medium,1,No,Low,3,1,3,Yes,924.5,1673.0,1057.0,910.0,58.0,Q2
10634,No,Points,Letter,Medium,2,No,Low,2,3,3,No,1382.75,1031.0,1084.0,1498.0,1918.0,Q3
10635,No,Cash Back,Postcard,Low,1,No,Medium,2,1,4,Yes,699.75,953.0,501.0,612.0,733.0,Q2
10636,No,Cash Back,Postcard,Low,2,No,Low,3,1,4,No,264.75,368.0,168.0,375.0,148.0,Q2
10637,No,Air Miles,Letter,High,1,Yes,High,2,2,3,Yes,1155.0,967.0,1337.0,1654.0,662.0,Q3
10638,No,Points,Postcard,Low,2,No,Medium,2,1,4,Yes,938.5,1251.0,752.0,1126.0,625.0,Q2
10639,No,Points,Letter,High,1,No,High,1,1,4,Yes,994.5,1605.0,1054.0,921.0,398.0,Q3
10640,No,Air Miles,Postcard,Medium,1,No,High,2,1,5,No,311.5,208.0,123.0,453.0,462.0,Q2
10641,No,Points,Letter,High,1,No,Low,1,1,2,Yes,1140.75,1304.0,677.0,1846.0,736.0,Q3
10642,No,Cash Back,Letter,Medium,1,No,High,3,1,4,No,953.5,683.0,1257.0,1435.0,439.0,Q3
10643,No,Points,Letter,High,1,No,Low,2,2,4,Yes,1316.5,1926.0,1595.0,723.0,1022.0,Q3
10644,Yes,Air Miles,Letter,Medium,1,No,Low,1,1,4,Yes,1041.75,1728.0,1214.0,726.0,499.0,Q3
10645,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,1064.25,1007.0,876.0,1078.0,1296.0,Q3
10646,No,Points,Postcard,High,1,No,High,1,1,4,Yes,1116.25,844.0,1223.0,1442.0,956.0,Q3
10647,No,Points,Letter,High,3,No,Low,1,1,3,Yes,890.0,998.0,917.0,702.0,943.0,Q2
10648,No,Points,Postcard,High,1,No,Low,4,1,4,Yes,142.5,284.0,93.0,76.0,117.0,Q1
10649,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,Yes,212.75,81.0,280.0,405.0,85.0,Q1
10650,No,Points,Letter,Low,2,No,Medium,1,3,4,Yes,888.25,650.0,427.0,1121.0,1355.0,Q2
10651,No,Cash Back,Postcard,Low,1,No,Medium,4,1,2,Yes,157.0,29.0,38.0,76.0,485.0,Q1
10652,No,Points,Postcard,Medium,1,Yes,Low,3,3,4,Yes,301.25,135.0,480.0,350.0,240.0,Q2
10653,No,Cash Back,Letter,Low,1,Yes,Medium,2,1,4,No,1018.25,1551.0,1508.0,626.0,388.0,Q3
10654,No,Air Miles,Postcard,High,2,No,Low,2,1,5,Yes,865.75,281.0,992.0,1399.0,791.0,Q2
10655,No,Air Miles,Postcard,Medium,1,No,Low,3,1,3,Yes,964.5,524.0,912.0,1454.0,968.0,Q3
10656,No,Cash Back,Letter,High,1,Yes,Medium,2,1,3,Yes,1833.25,1926.0,1877.0,1847.0,1683.0,Q4
10657,No,Air Miles,Letter,High,1,No,Low,2,1,4,No,253.25,158.0,331.0,31.0,493.0,Q2
10658,No,Cash Back,Letter,Medium,1,No,Low,1,2,3,Yes,885.25,77.0,1194.0,1270.0,1000.0,Q2
10659,No,Points,Letter,Medium,1,No,High,2,1,4,No,1166.75,325.0,1681.0,2115.0,546.0,Q3
10660,No,Air Miles,Letter,High,1,Yes,Medium,2,1,4,No,270.25,106.0,375.0,362.0,238.0,Q2
10661,No,Points,Letter,Low,1,Yes,Medium,2,1,5,No,826.0,421.0,1146.0,1214.0,523.0,Q2
10662,No,Air Miles,Letter,Low,1,No,Low,2,1,3,Yes,728.5,537.0,739.0,923.0,715.0,Q2
10663,No,Cash Back,Postcard,High,1,No,Low,2,1,2,No,916.0,647.0,1123.0,954.0,940.0,Q2
10664,No,Cash Back,Postcard,Low,2,No,High,3,2,4,Yes,268.5,197.0,229.0,165.0,483.0,Q2
10665,No,Cash Back,Letter,Low,1,No,Low,1,1,2,No,959.5,1725.0,1086.0,833.0,194.0,Q3
10666,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,389.5,484.0,219.0,392.0,463.0,Q2
10667,No,Air Miles,Letter,High,1,No,Medium,2,1,3,Yes,903.0,1443.0,1077.0,437.0,655.0,Q2
10668,No,Points,Letter,Medium,1,No,Medium,2,1,5,Yes,1406.75,1155.0,1106.0,1741.0,1625.0,Q3
10669,No,Points,Letter,Medium,1,No,High,1,1,3,No,741.0,821.0,989.0,622.0,532.0,Q2
10670,Yes,Points,Postcard,Medium,1,No,Low,1,2,2,Yes,159.5,396.0,157.0,57.0,28.0,Q1
10671,No,Cash Back,Letter,Medium,1,No,High,1,1,5,Yes,379.0,489.0,389.0,329.0,309.0,Q2
10672,No,Air Miles,Letter,Medium,1,No,High,2,1,2,Yes,1094.5,1871.0,1311.0,983.0,213.0,Q3
10673,No,Cash Back,Postcard,High,1,Yes,High,1,1,2,No,1193.25,1549.0,1680.0,1110.0,434.0,Q3
10674,No,Points,Letter,Medium,2,No,High,2,1,3,Yes,1182.75,718.0,1201.0,860.0,1952.0,Q3
10675,No,Points,Letter,Medium,1,No,Low,2,1,2,Yes,1033.25,1295.0,882.0,1076.0,880.0,Q3
10676,No,Points,Postcard,Low,1,No,Medium,2,1,3,Yes,767.75,694.0,826.0,734.0,817.0,Q2
10677,No,Air Miles,Postcard,Medium,1,Yes,Low,1,1,5,Yes,1041.75,1790.0,1403.0,912.0,62.0,Q3
10678,No,Points,Postcard,High,2,No,Low,2,2,5,Yes,1077.0,1039.0,1560.0,805.0,904.0,Q3
10679,Yes,Air Miles,Postcard,Medium,2,Yes,Low,1,1,5,Yes,905.75,3.0,833.0,1748.0,1039.0,Q2
10680,No,Air Miles,Letter,High,1,No,High,2,1,2,Yes,1687.0,1728.0,1627.0,1874.0,1519.0,Q3
10681,No,Air Miles,Letter,Medium,1,No,High,1,2,4,No,985.5,1812.0,1324.0,563.0,243.0,Q3
10682,No,Points,Postcard,Medium,2,No,High,1,1,4,No,1087.25,1716.0,1493.0,728.0,412.0,Q3
10683,No,Points,Letter,Medium,1,No,Low,3,2,3,Yes,1046.0,1937.0,1052.0,825.0,370.0,Q3
10684,No,Points,Postcard,Medium,1,No,Medium,2,2,5,Yes,1519.75,988.0,1289.0,1652.0,2150.0,Q3
10685,No,Cash Back,Letter,Medium,1,No,Medium,2,2,3,Yes,1333.25,862.0,1362.0,1949.0,1160.0,Q3
10686,No,Points,Letter,Low,1,No,Medium,3,1,3,No,1107.25,1465.0,1476.0,839.0,649.0,Q3
10687,No,Cash Back,Postcard,Medium,1,Yes,Medium,3,1,2,No,957.0,701.0,832.0,978.0,1317.0,Q3
10688,No,Air Miles,Letter,High,1,No,Medium,1,2,5,Yes,372.5,450.0,288.0,288.0,464.0,Q2
10689,No,Cash Back,Letter,Low,1,No,Low,2,1,4,Yes,832.75,1515.0,1121.0,574.0,121.0,Q2
10690,No,Cash Back,Letter,High,1,No,Low,1,1,5,No,682.0,523.0,578.0,891.0,736.0,Q2
10691,Yes,Air Miles,Postcard,High,1,No,Low,3,1,2,Yes,1152.5,1512.0,1705.0,546.0,847.0,Q3
10692,No,Air Miles,Postcard,Medium,2,No,High,3,2,2,No,259.75,334.0,56.0,226.0,423.0,Q2
10693,No,Air Miles,Letter,Low,1,No,Medium,1,1,3,No,1104.5,1581.0,960.0,1141.0,736.0,Q3
10694,No,Points,Postcard,Medium,2,No,Medium,1,1,3,Yes,1456.75,1439.0,1203.0,1604.0,1581.0,Q3
10695,No,Cash Back,Letter,High,1,No,Low,3,1,3,Yes,907.25,1369.0,499.0,1205.0,556.0,Q2
10696,No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,605.25,555.0,542.0,692.0,632.0,Q2
10697,No,Points,Letter,Medium,1,No,Low,1,1,3,No,732.25,1417.0,826.0,420.0,266.0,Q2
10698,No,Cash Back,Letter,High,1,No,Medium,1,2,4,Yes,1253.75,978.0,1377.0,1562.0,1098.0,Q3
